test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7741-15-1.png 1 84 143 109 172 54 142 82 172
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7742-15-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7743-390-1.png 1 92 115 133 149
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7744-390-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7745-810-1.png 1 101 115 132 154
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7746-810-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7750-1470-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7751-1500-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7752-1560-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7753-1875-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7754-2355-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7755-2385-1.png 1 81 76 113 103
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7756-2535-1.png 3 86 102 116 141
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7757-2625-1.png 3 75 107 102 137
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7758-3120-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7759-3135-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7760-3330-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7761-3345-1.png 1 80 85 116 123
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7763-3810-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7764-4320-1.png 1 46 151 87 188
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7765-4575-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7766-4590-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7767-4845-1.png 1 59 159 88 187
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7768-4950-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7769-5025-1.png 3 42 146 69 175
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7770-5190-1.png 3 91 156 117 180
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7772-5265-1.png 0
test/videos/2017-09-01_10-54-26/2017-09-01_10-54-26.mp4-bee_id_7773-5280-1.png 0
